us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427824291,2117,6729,0.3147
1745427824319,2120,6713,0.3158
1745427824348,2133,6694,0.3186
1745427824384,2152,6675,0.3224
1745427824424,2173,6659,0.3264
1745427824453,2194,6652,0.3299
1745427824483,2214,6657,0.3326
1745427824518,2233,6679,0.3343
1745427824571,2249,6715,0.3349
1745427824574,2265,6762,0.3349
1745427824603,2279,6810,0.3347
1745427824642,2293,6851,0.3347
1745427824681,2303,6879,0.3348
1745427824702,2305,6895,0.3343
1745427824723,2299,6901,0.3332
1745427824753,2286,6897,0.3314
1745427824807,2271,6887,0.3297
1745427824874,2260,6878,0.3286
1745427824875,2255,6874,0.3281
1745427824888,2257,6879,0.3281
1745427824918,2260,6889,0.3281
1745427824952,2263,6898,0.3280
1745427824984,2262,6898,0.3278
1745427825020,2257,6886,0.3277
1745427825115,2249,6861,0.3278
1745427825126,2240,6826,0.3282
1745427825126,2231,6786,0.3288
1745427825130,2222,6748,0.3293
1745427825173,2212,6717,0.3293
1745427825203,2202,6700,0.3287
1745427825238,2196,6695,0.3280
1745427825267,2198,6703,0.3279
1745427825305,2208,6717,0.3287
1745427825323,2226,6735,0.3305
1745427825354,2246,6756,0.3324
1745427825383,2260,6782,0.3333
1745427825418,2264,6815,0.3322
1745427825443,2255,6856,0.3289
1745427825481,2237,6902,0.3242
1745427825505,2219,6947,0.3194
1745427825549,2206,6986,0.3158
1745427825584,2203,7015,0.3140
1745427825618,2207,7029,0.3140
1745427825641,2215,7026,0.3153
1745427825684,2225,7002,0.3178
1745427825706,2234,6957,0.3211
1745427825735,2240,6898,0.3247
1745427825772,2240,6837,0.3276
1745427825804,2230,6784,0.3288
1745427825819,2212,6744,0.3279
1745427825852,2186,6720,0.3253
1745427825905,2160,6707,0.3220
1745427825923,2139,6705,0.3191
1745427825953,2131,6709,0.3176
1745427825984,2136,6715,0.3181
1745427826018,2154,6720,0.3205
1745427826044,2178,6720,0.3240
1745427826082,2200,6716,0.3276
1745427826104,2216,6709,0.3303
1745427826151,2225,6704,0.3320
1745427826169,2232,6706,0.3329
1745427826214,2239,6720,0.3332
1745427826224,2245,6745,0.3328
1745427826278,2246,6779,0.3313
1745427826307,2237,6817,0.3282
1745427826343,2220,6851,0.3240
1745427826369,2194,6876,0.3190
1745427826418,2165,6892,0.3142
1745427826420,2142,6901,0.3104
1745427826454,2133,6908,0.3087
1745427826481,2143,6916,0.3098
1745427826516,2169,6921,0.3134
1745427826543,2201,6920,0.3181
1745427826576,2230,6907,0.3229
1745427826607,2251,6877,0.3273
1745427826651,2263,6830,0.3313
1745427826674,2267,6769,0.3349
1745427826703,2262,6707,0.3372
1745427826734,2248,6658,0.3376
1745427826785,2226,6633,0.3356
1745427826801,2203,6633,0.3321
1745427826884,2184,6655,0.3283
1745427826890,2175,6691,0.3251
1745427826890,2177,6732,0.3234
1745427826920,2188,6768,0.3232
1745427826954,2205,6792,0.3246
1745427826974,2225,6801,0.3271
1745427827022,2241,6796,0.3298
1745427827061,2251,6784,0.3318
1745427827095,2252,6771,0.3326
1745427827120,2249,6768,0.3324
1745427827139,2249,6779,0.3317
1745427827168,2253,6804,0.3311
1745427827198,2260,6838,0.3305
1745427827232,2265,6875,0.3295
1745427827267,2265,6904,0.3280
1745427827306,2262,6921,0.3268
1745427827332,2261,6924,0.3266
1745427827376,2266,6913,0.3278
1745427827379,2274,6893,0.3299
1745427827423,2282,6868,0.3323
1745427827453,2287,6843,0.3342
1745427827483,2287,6822,0.3352
1745427827538,2281,6807,0.3352
1745427827551,2271,6796,0.3342
1745427827583,2258,6787,0.3326
1745427827610,2245,6779,0.3312
1745427827643,2236,6769,0.3304
1745427827677,2231,6762,0.3300
1745427827706,2228,6760,0.3296
1745427827723,2228,6768,0.3292
1745427827770,2229,6786,0.3285
1745427827803,2232,6809,0.3278
1745427827840,2232,6828,0.3269
1745427827869,2229,6832,0.3262
1745427827888,2222,6819,0.3259
1745427827919,2217,6793,0.3264
1745427827968,2220,6766,0.3280
1745427827988,2231,6748,0.3306
1745427828008,2247,6741,0.3333
1745427828038,2258,6742,0.3349
1745427828068,2255,6746,0.3343
1745427828100,2235,6750,0.3311
1745427828153,2198,6751,0.3256
1745427828173,2153,6749,0.3191
1745427828203,2111,6746,0.3129
1745427828242,2082,6745,0.3087
1745427828267,2075,6753,0.3073
1745427828302,2091,6770,0.3088
1745427828323,2121,6793,0.3123
1745427828369,2157,6816,0.3164
1745427828389,2189,6833,0.3204
1745427828419,2215,6842,0.3237
1745427828456,2230,6845,0.3258
1745427828488,2233,6846,0.3261
1745427828518,2219,6849,0.3239
1745427828548,2189,6852,0.3194
1745427828609,2149,6856,0.3135
1745427828632,2113,6861,0.3080
1745427828677,2095,6868,0.3051
1745427828678,2104,6875,0.3060
1745427828707,2137,6877,0.3108
1745427828739,2184,6868,0.3180
1745427828769,2230,6844,0.3258
1745427828789,2261,6803,0.3323
1745427828823,2271,6753,0.3363
1745427828870,2261,6704,0.3373
1745427828903,2234,6669,0.3350
1745427828923,2198,6659,0.3300
1745427828953,2161,6679,0.3236
1745427829003,2134,6726,0.3172
1745427829021,2124,6789,0.3129
1745427829050,2136,6854,0.3117
1745427829073,2166,6909,0.3136
1745427829103,2205,6950,0.3173
1745427829137,2243,6975,0.3216
1745427829172,2272,6990,0.3251
1745427829201,2289,6998,0.3271
1745427829240,2296,7003,0.3279
1745427829269,2296,7006,0.3277
1745427829306,2291,7009,0.3269
1745427829334,2281,7008,0.3254
1745427829364,2261,7002,0.3229
1745427829392,2232,6991,0.3193
1745427829428,2202,6975,0.3157
1745427829455,2177,6955,0.3130
1745427829492,2164,6935,0.3120
1745427829522,2161,6915,0.3125
1745427829538,2166,6898,0.3140
1745427829568,2174,6880,0.3160
1745427829622,2182,6859,0.3182
1745427829654,2188,6836,0.3200
1745427829675,2186,6813,0.3208
1745427829703,2173,6798,0.3196
1745427829747,2150,6794,0.3165
1745427829770,2124,6807,0.3120
1745427829806,2103,6834,0.3078
1745427829823,2096,6868,0.3052
1745427829853,2107,6903,0.3052
1745427829883,2132,6932,0.3075
1745427829918,2162,6950,0.3112
1745427829950,2190,6954,0.3150
1745427829989,2209,6947,0.3180
1745427830035,2216,6934,0.3196
